word	mesh	match	name	chebi
3-a-2a--4	mesh:C122152	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Hydroxypyruvate	mesh:C012375	3-hydroxypyruvic acid	hydroxypyruvic acid	chebi:30841
Serine	mesh:C047902	NA	NA	NA
RuBP	mesh:C530569	NA	NA	NA
Serine	mesh:C047902	NA	NA	NA
CH2-THF	mesh:C006461	NA	NA	NA
NH	mesh:D000641	Ammonia	ammonia	chebi:16134
THF	mesh:C006461	NA	NA	NA
CH2-THF	mesh:C006461	NA	NA	NA
Glyoxylate	mesh:D006038	Glyoxylates	glyoxylates	chebi:51704
CO2	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Glu	mesh:C094686	Glu-Glu	glutamyl-glutamic acid	chebi:5390
Glu	mesh:C094686	Glu-Glu	glutamyl-glutamic acid	chebi:5390
2-OG	mesh:C453560	NA	NA	NA
Glu	mesh:C094686	Glu-Glu	glutamyl-glutamic acid	chebi:5390
2-OG	mesh:C453560	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
NH	mesh:D000641	Ammonia	ammonia	chebi:16134
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
