organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	AGRN	AGRN	AGRN	375790	ncbigene_symbol	25	36	55
9606	Homo sapiens	Primates	RMP	RMP	ABCA4	24	ncbigene_synonym	25	36	55
9606	Homo sapiens	Primates	RMP	RMP	GNA12	2768	ncbigene_synonym	25	36	55
9606	Homo sapiens	Primates	RMP	RMP	URI1	8725	ncbigene_synonym	25	36	55
9606	Homo sapiens	Primates	CD46-	CD46	CD46	4179	ncbigene_symbol	25	36	55
9606	Homo sapiens	Primates	CDH1	CDH1	CDH1	999	ncbigene_symbol	25	36	55
9606	Homo sapiens	Primates	CDH1	CDH1	FZR1	51343	ncbigene_synonym	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL6A1	1291	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL6A2	1292	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL6A3	1293	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL6A5	256076	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL6A6	131873	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL7A1	1294	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL8A1	1295	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL8A2	1296	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL9A1	1297	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL9A2	1298	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL9A3	1299	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL10A1	1300	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL11A1	1301	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL11A2	1302	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL12A1	1303	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL13A1	1305	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL14A1	7373	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL15A1	1306	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL16A1	1307	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL17A1	1308	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL18A1	80781	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL19A1	1310	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL20A1	57642	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL21A1	81578	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL22A1	169044	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL23A1	91522	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL24A1	255631	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL25A1	84570	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL26A1	136227	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL27A1	85301	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL28A1	340267	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL1A1	1277	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL1A2	1278	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL4A1	1282	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL4A2	1284	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL4A3	1285	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL4A4	1286	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL4A5	1287	famplex_relations	25	36	55
9606	Homo sapiens	Primates	COLLAGEN	COLLAGEN	COL4A6	1288	famplex_relations	25	36	55
