organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
10116	Rattus norvegicus	Rodents	miR-497	MIR497	Mir497	100314259	ncbigene_symbol	7	NA	7
10116	Rattus norvegicus	Rodents	LRG1	LRG1	Lrg1	367455	ncbigene_symbol	7	NA	7
10116	Rattus norvegicus	Rodents	TGF-B1	TGFB1	Tgfb1	59086	ncbigene_symbol	7	NA	7
10116	Rattus norvegicus	Rodents	Smad7	SMAD7	Smad7	81516	ncbigene_symbol	7	NA	7
10116	Rattus norvegicus	Rodents	Smad2	SMAD2	Smad2	29357	ncbigene_symbol	7	NA	7
10116	Rattus norvegicus	Rodents	Smad2/3	SMAD3	Smad3	25631	ncbigene_symbol	7	NA	7
10116	Rattus norvegicus	Rodents	Smad4	SMAD4	Smad4	50554	ncbigene_symbol	7	NA	7
9606	Homo sapiens	Primates	miR-497	MIR-497	MIR497	574456	ncbigene_synonym	5	2	8
9606	Homo sapiens	Primates	LRG1	LRG1	LRG1	116844	ncbigene_symbol	5	2	8
9606	Homo sapiens	Primates	TGF-B1	TGF-B1	TGFB1	7040	ncbigene_synonym	5	2	8
9606	Homo sapiens	Primates	Smad7	SMAD7	SMAD7	4092	ncbigene_symbol	5	2	8
9606	Homo sapiens	Primates	Smad2	SMAD2	SMAD2	4087	ncbigene_symbol	5	2	8
9606	Homo sapiens	Primates	Smad2/3	SMAD3	SMAD3	4088	ncbigene_symbol	5	2	8
9606	Homo sapiens	Primates	Smad4	SMAD4	SMAD4	4089	ncbigene_symbol	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL6A1	1291	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL6A2	1292	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL6A3	1293	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL6A5	256076	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL6A6	131873	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL7A1	1294	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL8A1	1295	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL8A2	1296	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL9A1	1297	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL9A2	1298	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL9A3	1299	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL10A1	1300	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL11A1	1301	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL11A2	1302	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL12A1	1303	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL13A1	1305	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL14A1	7373	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL15A1	1306	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL16A1	1307	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL17A1	1308	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL18A1	80781	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL19A1	1310	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL20A1	57642	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL21A1	81578	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL22A1	169044	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL23A1	91522	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL24A1	255631	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL25A1	84570	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL26A1	136227	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL27A1	85301	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL28A1	340267	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL1A1	1277	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL1A2	1278	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL4A1	1282	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL4A2	1284	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL4A3	1285	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL4A4	1286	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL4A5	1287	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL4A6	1288	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL5A1	1289	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL5A2	1290	famplex_relations	5	2	8
9606	Homo sapiens	Primates	collagen	COLLAGEN	COL5A3	50509	famplex_relations	5	2	8
10090	Mus musculus	Rodents	miR-497A	MIR-497A	Mir497	751537	ncbigene_synonym	5	2	7
10090	Mus musculus	Rodents	LRG1	LRG1	Lrg1	76905	ncbigene_symbol	5	2	7
10090	Mus musculus	Rodents	TGF-B1	TGF-B1	Tgfb1	21803	ncbigene_synonym	5	2	7
10090	Mus musculus	Rodents	Smad7	SMAD7	Smad7	17131	ncbigene_symbol	5	2	7
10090	Mus musculus	Rodents	Smad2	SMAD2	Smad2	17126	ncbigene_symbol	5	2	7
10090	Mus musculus	Rodents	Smad2/3	SMAD3	Smad3	17127	ncbigene_symbol	5	2	7
10090	Mus musculus	Rodents	Smad4	SMAD4	Smad4	17128	ncbigene_symbol	5	2	7
