organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	Pol	POL	ERVW-4	100616496	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	ELK1	ELK1	ELK1	2002	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	ELK1	ELK1	KCNH4	23415	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	ELK1	ELK1	KCNH8	131096	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	ETS1	ETS1	ETS1	2113	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	ETS1	ETS1	ETS1	2113	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	ETS1/ELK1	ELK1	ELK1	2002	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	ETS1/ELK1	ELK1	KCNH4	23415	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	ETS1/ELK1	ELK1	KCNH8	131096	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	ETS1/ELK1	ETS1	ETS1	2113	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	ETS1/ELK1	ETS1	ETS1	2113	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	DROSHA	DROSHA	DROSHA	29102	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	MYC	MYC	MYC	4609	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	TRBP	TRBP	TARBP2	6895	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	TRBP	TRBP	TARBP2P1	6896	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	TRBP	TRBP	NCOA6	23054	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	DGCR8	DGCR8	DGCR8	54487	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	KDM6A	KDM6A	KDM6A	7403	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	KDM6A/6B	KDM6B	KDM6B	23135	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	KDM6A/6B	KDM6A	KDM6A	7403	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	DICER	DICER	DICER1	23405	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	(DICER	DICER	DICER1	23405	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	miR-103/107	MIR-107	MIR107	406901	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	AGO2	AGO2	AGO2	27161	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	EGFR	EGFR	EGFR	1956	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	RISC	RISC	SCPEP1	59342	ncbigene_synonym	12	14
