organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	WNT	WNT	WNT1	7471	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT2	7472	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT2B	7482	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT3	7473	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT3A	89780	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT4	54361	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT6	7475	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT7A	7476	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT7B	7477	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT8A	7478	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT8B	7479	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT9A	7483	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT9B	7484	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT10A	80326	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT10B	7480	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT11	7481	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT16	51384	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT5A	7474	famplex_relations	14	17	24
9606	Homo sapiens	Primates	WNT	WNT	WNT5B	81029	famplex_relations	14	17	24
9606	Homo sapiens	Primates	PORCN	PORCN	PORCN	64840	ncbigene_symbol	14	17	24
9606	Homo sapiens	Primates	NOTUM	NOTUM	NOTUM	147111	ncbigene_symbol	14	17	24
9606	Homo sapiens	Primates	WIF1	WIF1	WIF1	11197	ncbigene_symbol	14	17	24
9606	Homo sapiens	Primates	LGR5	LGR5	LGR5	8549	ncbigene_symbol	14	17	24
9606	Homo sapiens	Primates	FZD	FZD	FZD1	8321	famplex_relations	14	17	24
9606	Homo sapiens	Primates	FZD	FZD	FZD10	11211	famplex_relations	14	17	24
9606	Homo sapiens	Primates	FZD	FZD	FZD2	2535	famplex_relations	14	17	24
9606	Homo sapiens	Primates	FZD	FZD	FZD3	7976	famplex_relations	14	17	24
9606	Homo sapiens	Primates	FZD	FZD	FZD4	8322	famplex_relations	14	17	24
9606	Homo sapiens	Primates	FZD	FZD	FZD5	7855	famplex_relations	14	17	24
9606	Homo sapiens	Primates	FZD	FZD	FZD6	8323	famplex_relations	14	17	24
9606	Homo sapiens	Primates	FZD	FZD	FZD7	8324	famplex_relations	14	17	24
9606	Homo sapiens	Primates	FZD	FZD	FZD8	8325	famplex_relations	14	17	24
9606	Homo sapiens	Primates	FZD	FZD	FZD9	8326	famplex_relations	14	17	24
9606	Homo sapiens	Primates	CER1	CER1	CER1	9350	ncbigene_symbol	14	17	24
9606	Homo sapiens	Primates	CER1	CER1	C3CER1	23739	ncbigene_synonym	14	17	24
9606	Homo sapiens	Primates	LRP5/6	LRP6	LRP6	4040	ncbigene_symbol	14	17	24
9606	Homo sapiens	Primates	LRP5/6	LRP5	LRP5	4041	ncbigene_symbol	14	17	24
9606	Homo sapiens	Primates	DVL	DVL	DVL1	1855	ncbigene_synonym	14	17	24
9606	Homo sapiens	Primates	DVL	DVL	DVL1P1	8215	ncbigene_synonym	14	17	24
9606	Homo sapiens	Primates	DVL	DVL	DVL2	1856	famplex_relations	14	17	24
9606	Homo sapiens	Primates	DVL	DVL	DVL3	1857	famplex_relations	14	17	24
9606	Homo sapiens	Primates	ZNRF3	ZNRF3	ZNRF3	84133	ncbigene_symbol	14	17	24
9606	Homo sapiens	Primates	RNF43	RNF43	RNF43	54894	ncbigene_symbol	14	17	24
9606	Homo sapiens	Primates	TNKS	TNKS	TNKS	8658	ncbigene_symbol	14	17	24
9606	Homo sapiens	Primates	AXIN	AXIN	AXIN1	8312	ncbigene_synonym	14	17	24
9606	Homo sapiens	Primates	AXIN	AXIN	AXIN2	8313	famplex_relations	14	17	24
9606	Homo sapiens	Primates	V-ATPase	ATPASE	DNAH8	1769	ncbigene_synonym	14	17	24
9606	Homo sapiens	Primates	CK1	CK1	CSNK1A1	1452	ncbigene_synonym	14	17	24
9606	Homo sapiens	Primates	CK1	CK1	KRT1	3848	ncbigene_synonym	14	17	24
9606	Homo sapiens	Primates	CK1	CK1	CSNK1A1L	122011	ncbigene_synonym	14	17	24
9606	Homo sapiens	Primates	B-Catenin	CTNNB1	CTNNB1	1499	ncbigene_symbol	14	17	24
