word	mesh	match	name	chebi
CoA	mesh:C065987	NA	NA	NA
Cysteamine	mesh:D003543	Cysteamine	cysteamine	chebi:17141
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Fe2	mesh:D007501	Iron	iron atom	chebi:18248
Fe2+	mesh:D007501	Iron	iron atom	chebi:18248
COO	mesh:C041069	oxidooxomethyl	carboxyl radical	chebi:29325
L-Cysteine sulfinic acid	mesh:C013461	NA	NA	NA
CSA	mesh:D016572	Cyclosporine	cyclosporin A	chebi:4031
sulfinic acid	mesh:D013441	Sulfinic Acids	organosulfinic acid	chebi:37783
PLP	mesh:C094765	NA	NA	NA
Hypotaurine	mesh:C003949	NA	NA	NA
L-Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
L-Cysteic acid	mesh:D003544	Cysteic Acid	cysteic acid	chebi:21260
Taurine	mesh:D013654	Taurine	taurine	chebi:15891
