organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
511145	Escherichia coli str. K-12 substr. MG1655	Bacteria	rmlA	RMLA	rfbA	945154	ncbigene_synonym	8	13
511145	Escherichia coli str. K-12 substr. MG1655	Bacteria	wecB	WECB	wecB	944789	ncbigene_symbol	8	13
511145	Escherichia coli str. K-12 substr. MG1655	Bacteria	wecA	WECA	rfe	948789	ncbigene_synonym	8	13
511145	Escherichia coli str. K-12 substr. MG1655	Bacteria	wecC	WECC	wecC	948977	ncbigene_symbol	8	13
511145	Escherichia coli str. K-12 substr. MG1655	Bacteria	rmlB	RMLB	rfbB	945276	ncbigene_synonym	8	13
511145	Escherichia coli str. K-12 substr. MG1655	Bacteria	wecG	WECG	rffM	948301	ncbigene_synonym	8	13
511145	Escherichia coli str. K-12 substr. MG1655	Bacteria	UDP	UDP	udp	948987	ncbigene_symbol	8	13
511145	Escherichia coli str. K-12 substr. MG1655	Bacteria	wecE	WECE	wecE	948296	ncbigene_symbol	8	13
511145	Escherichia coli str. K-12 substr. MG1655	Bacteria	wecD	WECD	rffC	948298	ncbigene_synonym	8	13
511145	Escherichia coli str. K-12 substr. MG1655	Bacteria	wecF	WECF	wecF	2847677	ncbigene_symbol	8	13
511145	Escherichia coli str. K-12 substr. MG1655	Bacteria	wzxE	WZXE	wzxE	948294	ncbigene_symbol	8	13
511145	Escherichia coli str. K-12 substr. MG1655	Bacteria	wzyE	WZYE	wzyE	948293	ncbigene_symbol	8	13
511145	Escherichia coli str. K-12 substr. MG1655	Bacteria	wzzE	WZZE	wzzE	944815	ncbigene_symbol	8	13
