word	symbol	source	hgnc_symbol	entrez
FGF	FGF	bioentities_symbol	FGF21	26291
FGF	FGF	bioentities_symbol	FGF22	27006
FGF	FGF	bioentities_symbol	FGF23	8074
FGF	FGF	bioentities_symbol	FGF7	2252
FGFR	FGFR	bioentities_symbol	FGFRL1	53834
FRS2a	FRS2A	hgnc_alias_symbol	FRS2	10818
FGF	FGF	bioentities_symbol	FGF3	2248
FGF	FGF	bioentities_symbol	FGF18	8817
FGF	FGF	bioentities_symbol	FGF17	8822
FGF	FGF	bioentities_symbol	FGF8	2253
Grb2	GRB2	hgnc_symbol	GRB2	2885
FGFR	FGFR	bioentities_symbol	FGFR2	2263
FGF	FGF	bioentities_symbol	FGF20	26281
FGF	FGF	bioentities_symbol	FGF2	2247
FGF	FGF	bioentities_symbol	FGF9	2254
FGF	FGF	bioentities_symbol	FGF4	2249
FGF	FGF	bioentities_symbol	FGF5	2250
FGF	FGF	bioentities_symbol	FGF6	2251
Ras	RAS	bioentities_symbol	NRAS	4893
MAPK	MAPK	bioentities_symbol	MAPK3	5595
FGF	FGF	bioentities_symbol	FGF10	2255
FGF	FGF	bioentities_symbol	FGF11	2256
MAPK	MAPK	bioentities_symbol	MAPK1	5594
FGFR	FGFR	bioentities_symbol	FGFR3	2261
FGF	FGF	bioentities_symbol	FGF13	2258
FGFR	FGFR	bioentities_symbol	FGFR4	2264
FGF	FGF	bioentities_symbol	FGF1	2246
Ras	RAS	bioentities_symbol	HRAS	3265
Ras	RAS	bioentities_symbol	KRAS	3845
MAPK	MAPK	bioentities_symbol	MAPK13	5603
MAPK	MAPK	bioentities_symbol	MAPK14	1432
FGF	FGF	bioentities_symbol	FGF19	9965
FGF	FGF	bioentities_symbol	FGF12	2257
Rap1	RAP1	hgnc_alias_symbol	TERF2IP	54386
FGF	FGF	bioentities_symbol	FGF16	8823
Shp2	SHP-2	hgnc_alias_symbol	PTPN11	5781
MAPK	MAPK	bioentities_symbol	MAPK12	6300
FGFR	FGFR	bioentities_symbol	FGFR1	2260
FGF	FGF	bioentities_symbol	FGF14	2259
MAPK	MAPK	bioentities_symbol	MAPK8	5599
MAPK	MAPK	bioentities_symbol	MAPK11	5600
MAPK	MAPK	bioentities_symbol	MAPK10	5602
MAPK	MAPK	bioentities_symbol	MAPK9	5601
