word	symbol	source	hgnc_symbol	entrez
FGF)	FGF	bioentities_symbol	FGF16	8823
FGF)	FGF	bioentities_symbol	FGF6	2251
FGF)	FGF	bioentities_symbol	FGF23	8074
FGF)	FGF	bioentities_symbol	FGF21	26291
FGF)	FGF	bioentities_symbol	FGF18	8817
FGF)	FGF	bioentities_symbol	FGF17	8822
FGF)	FGF	bioentities_symbol	FGF22	27006
FGF)	FGF	bioentities_symbol	FGF19	9965
ERK	ERK	bioentities_symbol	MAPK3	5595
Raf	RAF	bioentities_symbol	RAF1	5894
FGF)	FGF	bioentities_symbol	FGF4	2249
FGF)	FGF	bioentities_symbol	FGF12	2257
FGF)	FGF	bioentities_symbol	FGF7	2252
FGF)	FGF	bioentities_symbol	FGF1	2246
FGF)	FGF	bioentities_symbol	FGF2	2247
FGF)	FGF	bioentities_symbol	FGF20	26281
FGF)	FGF	bioentities_symbol	FGF11	2256
FGF)	FGF	bioentities_symbol	FGF13	2258
FGF)	FGF	bioentities_symbol	FGF8	2253
FGF)	FGF	bioentities_symbol	FGF3	2248
ERK	ERK	bioentities_symbol	MAPK1	5594
Raf	RAF	bioentities_symbol	ARAF	369
FGF)	FGF	bioentities_symbol	FGF10	2255
FGF)	FGF	bioentities_symbol	FGF14	2259
MEK	MEK	bioentities_symbol	MAP2K2	5605
sas	SAS	hgnc_alias_symbol	NANS	54187
FGF)	FGF	bioentities_symbol	FGF5	2250
Raf	RAF	bioentities_symbol	BRAF	673
FGF)	FGF	bioentities_symbol	FGF9	2254
MEK	MEK	bioentities_symbol	MAP2K1	5604
