word	symbol	source	hgnc_symbol	entrez
AMPK	AMPK	bioentities_symbol	PRKAG2	51422
AMPK	AMPK	bioentities_symbol	PRKAA1	5562
AMPK	AMPK	bioentities_symbol	PRKAA2	5563
AMPK	AMPK	bioentities_symbol	PRKAB1	5564
AMPK	AMPK	bioentities_symbol	PRKAB2	5565
AMPK	AMPK	bioentities_symbol	PRKAG1	5571
AMPK	AMPK	bioentities_symbol	PRKAG3	53632
FASN,	FASN	hgnc_symbol	FASN	2194
(АMPK	AMPK	bioentities_symbol	PRKAG2	51422
(АMPK	AMPK	bioentities_symbol	PRKAA1	5562
(АMPK	AMPK	bioentities_symbol	PRKAA2	5563
(АMPK	AMPK	bioentities_symbol	PRKAB1	5564
(АMPK	AMPK	bioentities_symbol	PRKAB2	5565
(АMPK	AMPK	bioentities_symbol	PRKAG1	5571
(АMPK	AMPK	bioentities_symbol	PRKAG3	53632
РЕР	PEP	hgnc_alias_symbol	PAEP	5047
MPC2	MPC2	hgnc_symbol	MPC2	25874
