word	symbol	source	hgnc_symbol	entrez
Apo	AP-O	hgnc_alias_symbol	C9orf3	84909
RANK	RANK	hgnc_alias_symbol	TNFRSF11A	8792
B-catenin	beta-catenin	hgnc_alias_symbol	CTNNB1	1499
PTH	PTH	hgnc_symbol	PTH	5741
Wnt	WNT	bioentities_symbol	WNT3A	89780
Wnt	WNT	bioentities_symbol	WNT2	7472
MSC	MSC	hgnc_symbol	MSC	9242
BMP2/7.	BMP2	hgnc_symbol	BMP2	650
Wnt	WNT	bioentities_symbol	WNT6	7475
Wnt	WNT	bioentities_symbol	WNT7A	7476
Wnt	WNT	bioentities_symbol	WNT3	7473
Wnt	WNT	bioentities_symbol	WNT8A	7478
Wnt	WNT	bioentities_symbol	WNT5B	81029
Wnt	WNT	bioentities_symbol	WNT1	7471
Wnt	WNT	bioentities_symbol	WNT7B	7477
Wnt	WNT	bioentities_symbol	WNT9A	7483
Wnt	WNT	bioentities_symbol	WNT5A	7474
Wnt	WNT	bioentities_symbol	WNT8B	7479
Wnt	WNT	bioentities_symbol	WNT16	51384
Wnt	WNT	bioentities_symbol	WNT10B	7480
Wnt	WNT	bioentities_symbol	WNT10A	80326
Wnt	WNT	bioentities_symbol	WNT4	54361
Wnt	WNT	bioentities_symbol	WNT9B	7484
Wnt	WNT	bioentities_symbol	WNT11	7481
Wnt	WNT	bioentities_symbol	WNT2B	7482
----RANKL-->	RANKL	hgnc_alias_symbol	TNFSF11	8600
