word	symbol	source	hgnc_symbol	entrez
caspase)	Caspase	bioentities_symbol	CASP12	100506742
JNK	JNK	bioentities_symbol	MAPK9	5601
JNK	JNK	bioentities_symbol	MAPK10	5602
caspase)	Caspase	bioentities_symbol	CASP3	836
caspase)	Caspase	bioentities_symbol	CASP14	23581
caspase)	Caspase	bioentities_symbol	CASP1	834
caspase)	Caspase	bioentities_symbol	CASP10	843
DrICE,Dcp-1	DCP1	hgnc_prev_symbol	ACE	1636
caspase)	Caspase	bioentities_symbol	CASP6	839
JNK	JNK	bioentities_symbol	MAPK8	5599
caspase)	Caspase	bioentities_symbol	CASP7	840
caspase)	Caspase	bioentities_symbol	CASP5	838
caspase)	Caspase	bioentities_symbol	CASP2	835
caspase)	Caspase	bioentities_symbol	CASP4	837
caspase)	Caspase	bioentities_symbol	CASP9	842
caspase)	Caspase	bioentities_symbol	CASP8	841
