word	symbol	source	hgnc_symbol	entrez
MMP	MMP	bioentities_symbol	MMP17	4326
MMP	MMP	bioentities_symbol	MMP16	4325
MMP	MMP	bioentities_symbol	MMP15	4324
MMP	MMP	bioentities_symbol	MMP21	118856
MMP	MMP	bioentities_symbol	MMP7	4316
MMP	MMP	bioentities_symbol	MMP19	4327
TGF-B	TGFB	bioentities_symbol	TGFB2	7042
MMP	MMP	bioentities_symbol	MMP1	4312
MMP	MMP	bioentities_symbol	MMP14	4323
MMP	MMP	bioentities_symbol	MMP2	4313
TGF-B	TGFB	bioentities_symbol	TGFB1	7040
MMP	MMP	bioentities_symbol	MMP20	9313
MMP	MMP	bioentities_symbol	MMP23B	8510
MMP	MMP	bioentities_symbol	MMP11	4320
PAI	PAI	hgnc_alias_symbol	SERPINE1	5054
UPAR	UPAR	hgnc_alias_symbol	PLAUR	5329
TGF-B	TGFB	bioentities_symbol	TGFB3	7043
MMP	MMP	bioentities_symbol	MMP28	79148
MMP	MMP	bioentities_symbol	MMP25	64386
Plasmin	PLG	hgnc_symbol	PLG	5340
MMP	MMP	bioentities_symbol	MMP27	64066
MMP	MMP	bioentities_symbol	MMP24	10893
MMP	MMP	bioentities_symbol	MMP13	4322
LTBP-1	LTBP1	hgnc_symbol	LTBP1	4052
MMP	MMP	bioentities_symbol	MMP3	4314
MMP	MMP	bioentities_symbol	MMP9	4318
MMP	MMP	bioentities_symbol	MMP10	4319
MMP	MMP	bioentities_symbol	MMP8	4317
MMP	MMP	bioentities_symbol	MMP12	4321
