word	symbol	source	hgnc_symbol	entrez
FGF	FGF	bioentities_symbol	FGF17	8822
FGF	FGF	bioentities_symbol	FGF23	8074
FGF	FGF	bioentities_symbol	FGF21	26291
FGF	FGF	bioentities_symbol	FGF22	27006
FGF	FGF	bioentities_symbol	FGF1	2246
FGF	FGF	bioentities_symbol	FGF16	8823
FGF	FGF	bioentities_symbol	FGF2	2247
FGF	FGF	bioentities_symbol	FGF19	9965
FGF	FGF	bioentities_symbol	FGF3	2248
FGF	FGF	bioentities_symbol	FGF18	8817
FGF	FGF	bioentities_symbol	FGF4	2249
FGF	FGF	bioentities_symbol	FGF9	2254
(Fgfr4)	FGFR4	hgnc_symbol	FGFR4	2264
HSC	HSC	hgnc_prev_symbol	FUT1	2523
Notch	Notch	bioentities_symbol	NOTCH1	4851
FGF	FGF	bioentities_symbol	FGF20	26281
PLM	PLM	hgnc_prev_symbol	FXYD1	5348
Wnt16	WNT16	hgnc_symbol	WNT16	51384
Dld	DLD	hgnc_symbol	DLD	1738
FGF	FGF	bioentities_symbol	FGF8	2253
FGF	FGF	bioentities_symbol	FGF5	2250
FGF	FGF	bioentities_symbol	FGF6	2251
FGF	FGF	bioentities_symbol	FGF7	2252
Notch	Notch	bioentities_symbol	NOTCH4	4855
FGF	FGF	bioentities_symbol	FGF14	2259
Notch	Notch	bioentities_symbol	NOTCH2	4853
FGF	FGF	bioentities_symbol	FGF10	2255
Notch	Notch	bioentities_symbol	NOTCH3	4854
FGF	FGF	bioentities_symbol	FGF13	2258
FGF	FGF	bioentities_symbol	FGF12	2257
FGF	FGF	bioentities_symbol	FGF11	2256
